bigram,sadness,joy,love,anger,fear,surprise
an mentally,0.0922963097691536,0.05813206732273102,0.0021842841524630785,0.4518009424209595,0.3909408152103424,0.0046455650590360165
an important,0.0032694891560822725,0.9842510223388672,0.001128120580688119,0.006776699796319008,0.003001880133524537,0.0015727091813459992
an event,0.035349417477846146,0.15709511935710907,0.004066695459187031,0.5997704267501831,0.19571471214294434,0.00800354965031147
an apology,0.658647894859314,0.011186323128640652,0.003220639657229185,0.323563814163208,0.002460669493302703,0.00092079903697595
an ativan,0.02078212797641754,0.05950715392827988,0.004324127919971943,0.8000003695487976,0.11112367361783981,0.0042624264024198055
an awful,0.9426689147949219,0.004689945373684168,0.0008369286661036313,0.04386682063341141,0.006078563630580902,0.0018587494269013405
an idea,0.017583295702934265,0.5384923815727234,0.005709062330424786,0.3841274678707123,0.04701881483197212,0.007068995386362076
an upset,0.02042934112250805,0.007547782268375158,0.0009024857426993549,0.9622683525085449,0.0076410952024161816,0.0012109180679544806
an owl,0.007103938143700361,0.00978685449808836,0.0016617756336927414,0.5484574437141418,0.42946088314056396,0.0035290513187646866
an expert,0.00404655747115612,0.9562170505523682,0.0020714509300887585,0.021639639511704445,0.011153941974043846,0.0048714675940573215
an injustice,0.08610903471708298,0.0036565507762134075,0.0009467480704188347,0.9056586623191833,0.002847550669685006,0.0007815910503268242
an extended,0.04246541112661362,0.4870217740535736,0.00784494262188673,0.32737651467323303,0.1268870234489441,0.008404280990362167
an aimless,0.012656141072511673,0.005004579667001963,0.0007965471013449132,0.8568553328514099,0.12348319590091705,0.0012041119625791907
an hsp,0.028300106525421143,0.46199434995651245,0.008870949037373066,0.3192644715309143,0.17622733116149902,0.005342706572264433
an amazing,0.0051339250057935715,0.3015015125274658,0.0019362594466656446,0.005639882292598486,0.012863315641880035,0.6729250550270081
an international,0.009479881264269352,0.7813236117362976,0.006289821583777666,0.15599370002746582,0.03988074138760567,0.007032257039099932
an erratic,0.011157620698213577,0.0018946800846606493,0.000330611685058102,0.029778599739074707,0.9555011987686157,0.0013372559333220124
an urgency,0.020951801910996437,0.08073177933692932,0.004040495026856661,0.5842490196228027,0.3059625029563904,0.004064441192895174
act they,0.013070153072476387,0.06534957885742188,0.002659980906173587,0.8729255795478821,0.04354390501976013,0.0024507390335202217
act like,0.005192863754928112,0.9515544176101685,0.0016951871803030372,0.0332527682185173,0.0070699723437428474,0.0012347777374088764
act in,0.03132130205631256,0.28808945417404175,0.004825856536626816,0.5154017806053162,0.15458451211452484,0.0057771154679358006
act of,0.030637970194220543,0.11240483820438385,0.0062958006747066975,0.6741533875465393,0.16978202760219574,0.006726012099534273
were not,0.05491069704294205,0.16483251750469208,0.00788508914411068,0.6607152819633484,0.10743613541126251,0.0042203268967568874
were as,0.05490197241306305,0.44047534465789795,0.013080872595310211,0.38836029171943665,0.09244939684867859,0.010732016526162624
were hard,0.03330304101109505,0.8239585161209106,0.016760874539613724,0.11876031756401062,0.0040062847547233105,0.0032110274769365788
were mean,0.02041907049715519,0.03636224940419197,0.002134503098204732,0.9295614361763,0.01010110042989254,0.001421562978066504
were but,0.05037923902273178,0.07507630437612534,0.005654273089021444,0.783265233039856,0.08125653862953186,0.004368360619992018
were onto,0.027671774849295616,0.5483517050743103,0.006868910044431686,0.31919318437576294,0.09180457144975662,0.006109748966991901
were kind,0.0037646747659891844,0.888630211353302,0.09714832156896591,0.008330205455422401,0.0008814856992103159,0.0012450991198420525
were anticipating,0.006953713484108448,0.8799393773078918,0.00381068023853004,0.04984719306230545,0.057277385145425797,0.00217159790918231
were minor,0.2498408704996109,0.10028266161680222,0.006252296268939972,0.4712570905685425,0.16636870801448822,0.005998330190777779
were alone,0.5984864234924316,0.032840970903635025,0.00361525802873075,0.129256010055542,0.2335209995508194,0.0022804299369454384
were to,0.03881648927927017,0.2814158797264099,0.008942615240812302,0.5771375298500061,0.08867404609918594,0.005013387184590101
were are,0.04575389251112938,0.11661873757839203,0.008310363627970219,0.6057400703430176,0.21498270332813263,0.008594220504164696
were so,0.031249593943357468,0.4361002743244171,0.010079897940158844,0.46618154644966125,0.051237255334854126,0.005151465535163879
were coming,0.02020261064171791,0.36414796113967896,0.005770380608737469,0.5025845170021057,0.10388161987066269,0.003412853227928281
were also,0.024430956691503525,0.41328150033950806,0.009414298459887505,0.46958839893341064,0.07634185254573822,0.006943028885871172
were chosen,0.022215912118554115,0.8462189435958862,0.010826090350747108,0.09629286080598831,0.020649803802371025,0.003796457778662443
were sat,0.022839903831481934,0.0903429388999939,0.00463271327316761,0.7288336753845215,0.14719389379024506,0.00615680729970336
were presented,0.01292777806520462,0.8784841895103455,0.004564447328448296,0.07306328415870667,0.023272329941391945,0.007687916047871113
were people,0.035589173436164856,0.10434214025735855,0.006033018697053194,0.766005277633667,0.07973339408636093,0.008296934887766838
were feeling,0.004683936480432749,0.9603264331817627,0.0203037541359663,0.001045849290676415,0.01013010460883379,0.003509789239615202
were first,0.0288227666169405,0.4607066810131073,0.010642027482390404,0.35660937428474426,0.1354583352804184,0.0077608018182218075
were all,0.047530647367239,0.49879318475723267,0.01163009088486433,0.39152640104293823,0.043950412422418594,0.006569204851984978
were only,0.07333815097808838,0.1804817020893097,0.014190547168254852,0.521864652633667,0.19968289136886597,0.010442046448588371
were hitting,0.0026984019204974174,0.002813079860061407,0.0008222913602367043,0.9205583333969116,0.07146476209163666,0.0016431151889264584
were there,0.03532058000564575,0.44960013031959534,0.0103593859821558,0.3834332227706909,0.11254999786615372,0.008736632764339447
were floating,0.003673178143799305,0.007332012057304382,0.0006208054255694151,0.03367191553115845,0.9501231908798218,0.004578940104693174
were like,0.03214994817972183,0.6082038879394531,0.012318882159888744,0.3119956851005554,0.031158816069364548,0.004172791261225939
were trying,0.005911459214985371,0.033051058650016785,0.0017417820636183023,0.9196566939353943,0.03830183297395706,0.001337268971838057
were just,0.0350140817463398,0.32614991068840027,0.0038818595930933952,0.567713737487793,0.06324915587902069,0.0039913225919008255
were sweet,0.0019462594063952565,0.1739518791437149,0.8210180401802063,0.0014944149879738688,0.0007216182420961559,0.0008678710437379777
were awful,0.9917775392532349,0.00213862513191998,0.0004421803751029074,0.0040871938690543175,0.0009464134345762432,0.0006080868770368397
were quite,0.011847350746393204,0.8904744982719421,0.0038346562068909407,0.06718866527080536,0.021136440336704254,0.005518363788723946
were entering,0.003941833507269621,0.009345044381916523,0.0009880203288048506,0.13488148152828217,0.8482986092567444,0.0025450268294662237
were made,0.04095682501792908,0.6455146670341492,0.005679169204086065,0.24510957300662994,0.05469781160354614,0.008041983470320702
were stuck,0.007700682617723942,0.007900609634816647,0.0005754169542342424,0.9494380354881287,0.032977573573589325,0.0014076938387006521
were supposed,0.013580557890236378,0.0907948762178421,0.003378228284418583,0.7910885214805603,0.09645701944828033,0.004700733348727226
were rushed,0.0008841822855174541,0.0005931134219281375,0.0002958811237476766,0.9955148100852966,0.0024163639172911644,0.0002955900563392788
were ok,0.0015724346740171313,0.9946504235267639,0.0005921227275393903,0.0018250393914058805,0.0009305098792538047,0.00042944945744238794
were always,0.011879409663379192,0.9113017320632935,0.011561490595340729,0.05866160988807678,0.005461006425321102,0.0011348424013704062
were n,0.06333617120981216,0.23585687577724457,0.01239934004843235,0.5040108561515808,0.17266903817653656,0.011727730743587017
were the,0.03231702744960785,0.1321321427822113,0.007995438762009144,0.754530131816864,0.06696686148643494,0.006058403290808201
were by,0.043923720717430115,0.12584049999713898,0.007923062890768051,0.6119783520698547,0.2034917026758194,0.006842657458037138
were second,0.03311022371053696,0.19474950432777405,0.010235976427793503,0.6349071264266968,0.12027338892221451,0.006723802536725998
not the,0.025817064568400383,0.03071577101945877,0.00409720977768302,0.8878847360610962,0.048219505697488785,0.0032657580450177193
not being,0.08240264654159546,0.028184089809656143,0.003286178922280669,0.8113066554069519,0.07314880192279816,0.001671663485467434
not let,0.02207900397479534,0.022740380838513374,0.002211137441918254,0.9236351847648621,0.028217554092407227,0.001116658328101039
not trying,0.009295543655753136,0.02106516622006893,0.0017873495817184448,0.9421972036361694,0.024733178317546844,0.0009215972968377173
not to,0.025866134092211723,0.037339162081480026,0.003835728857666254,0.8948091864585876,0.03641838952898979,0.0017314387951046228
not working,0.05488660931587219,0.05581192672252655,0.002154921879991889,0.5306891798973083,0.35390937328338623,0.0025479833129793406
not feeling,0.05470925569534302,0.378609836101532,0.07671856135129929,0.004828226286917925,0.4098491072654724,0.07528503239154816
not really,0.04097914695739746,0.09180255234241486,0.004610422998666763,0.7319427728652954,0.12451551109552383,0.006149590481072664
not living,0.14558003842830658,0.15891128778457642,0.0058647640980780125,0.2916376292705536,0.3928673565387726,0.005138957407325506
not at,0.02442019246518612,0.04360099881887436,0.004167767707258463,0.6362705230712891,0.2855839729309082,0.005956614390015602
not feel,0.049413926899433136,0.9213234186172485,0.008188345469534397,0.006590859033167362,0.012920480221509933,0.0015629705740138888
not least,0.04336603730916977,0.40444961190223694,0.006165249738842249,0.5059193968772888,0.03561178967356682,0.004487915895879269
not give,0.02498389221727848,0.037021391093730927,0.005296901799738407,0.9139700531959534,0.017418360337615013,0.0013094230089336634
not available,0.06602369248867035,0.12587861716747284,0.003582707140594721,0.1394958794116974,0.6576944589614868,0.007324635051190853
not lying,0.009804260917007923,0.007826327346265316,0.001447118353098631,0.8136700391769409,0.1662685126066208,0.0009837335674092174
not i,0.022196000441908836,0.025441257283091545,0.0025824904441833496,0.9195636510848999,0.028465652838349342,0.0017509538447484374
not want,0.015362587757408619,0.012684304267168045,0.004381382372230291,0.9511740803718567,0.015477956272661686,0.0009196706232614815
not right,0.03149063512682915,0.25391119718551636,0.0047078803181648254,0.6841989159584045,0.022840939462184906,0.002850449178367853
not so,0.040703821927309036,0.10483002662658691,0.006291152443736792,0.7499589920043945,0.09216330200433731,0.006052658427506685
not enter,0.023516478016972542,0.03774997219443321,0.003545339684933424,0.4920560419559479,0.43966448307037354,0.0034677530638873577
not looking,0.01126344408839941,0.02584187686443329,0.003535717958584428,0.17148984968662262,0.7745524048805237,0.01331667136400938
not achieved,0.07249026745557785,0.30189308524131775,0.008042084984481335,0.25239041447639465,0.3522094488143921,0.012974746525287628
not as,0.04263152554631233,0.053584348410367966,0.0050241113640367985,0.8242658376693726,0.07011017948389053,0.004383997060358524
not some,0.025123219937086105,0.04320063441991806,0.0038528700824826956,0.8839762210845947,0.03989645466208458,0.003950593061745167
not and,0.02779221720993519,0.03594646975398064,0.005129930097609758,0.868902862071991,0.05903025344014168,0.0031982329674065113
not enough,0.0617062970995903,0.0709000900387764,0.005746271461248398,0.8316850066184998,0.026071468368172646,0.0038908349815756083
not taking,0.02849016897380352,0.023933693766593933,0.004220135975629091,0.9028251767158508,0.03949935734272003,0.0010314760729670525
not sure,0.002161202486604452,0.9834825992584229,0.0008088825852610171,0.004954423289746046,0.007009414490312338,0.0015833914512768388
not only,0.03609263896942139,0.2755788266658783,0.009469492360949516,0.6322623491287231,0.04008558765053749,0.006511148996651173
not too,0.039103735238313675,0.1325072944164276,0.007183849345892668,0.7803385257720947,0.03737935796380043,0.0034872114192694426
not doing,0.019920775666832924,0.024817997589707375,0.0018754381453618407,0.7834479808807373,0.1680564284324646,0.0018813450587913394
not returned,0.07071270793676376,0.07434206455945969,0.004455831367522478,0.7556471228599548,0.0908256247639656,0.00401660380885005
not where,0.018692482262849808,0.021743375808000565,0.0032419548369944096,0.8814093470573425,0.07258699834346771,0.002325841225683689
not burdened,0.9978923201560974,0.0006079511949792504,0.0002739511546678841,0.0007682522991672158,0.00027870741905644536,0.00017876749916467816
not have,0.049920279532670975,0.0730370432138443,0.00517035648226738,0.795134961605072,0.07361142337322235,0.003125975839793682
not my,0.0169062577188015,0.009483256377279758,0.00211247312836349,0.95619797706604,0.014155313372612,0.0011448332807049155
not fit,0.006108775734901428,0.9783792495727539,0.0011783904628828168,0.008579079061746597,0.004738953895866871,0.001015363959595561
